Month,Year,County,Med_Sales,Rec_Sales,ID
7,2014,Weld,303374.0,1168267.0,72014Weld
7,2014,Summit,189746.0,981349.0,72014Summit
7,2014,San Miguel,49131.0,548213.0,72014San Miguel
7,2014,Pueblo,459326.0,1985679.0,72014Pueblo
7,2014,Pitkin,117930.0,505148.0,72014Pitkin
7,2014,Montezuma,120802.0,,72014Montezuma
7,2014,Larimer,1087000.0,1083910.0,72014Larimer
7,2014,La Plata,604088.0,,72014La Plata
7,2014,Jefferson,1913729.0,1699749.0,72014Jefferson
7,2014,Gunnison,,307664.0,72014Gunnison
7,2014,Gilpin,36110.0,160328.0,72014Gilpin
7,2014,Garfield,446439.0,403958.0,72014Garfield
7,2014,Fremont,250084.0,,72014Fremont
7,2014,El Paso,5895119.0,,72014El Paso
7,2014,Eagle,165132.0,,72014Eagle
7,2014,Denver,14083010.0,14518417.0,72014Denver
7,2014,Clear Creek,108796.0,473299.0,72014Clear Creek
7,2014,Chaffee,92938.0,,72014Chaffee
7,2014,Boulder,2547883.0,3192671.0,72014Boulder
7,2014,Arapahoe,1470823.0,,72014Arapahoe
7,2014,Adams,452488.0,,72014Adams
6,2014,Weld,470633.0,795293.0,62014Weld
6,2014,Summit,203354.0,686139.0,62014Summit
6,2014,San Miguel,75455.0,451452.0,62014San Miguel
6,2014,Pueblo,403341.0,1571864.0,62014Pueblo
6,2014,Pitkin,110679.0,322473.0,62014Pitkin
6,2014,Montezuma,115548.0,,62014Montezuma
6,2014,Larimer,1112079.0,,62014Larimer
6,2014,La Plata,544589.0,,62014La Plata
6,2014,Jefferson,1889080.0,1445315.0,62014Jefferson
6,2014,Gilpin,38278.0,145630.0,62014Gilpin
6,2014,Garfield,418280.0,392391.0,62014Garfield
6,2014,Fremont,228665.0,,62014Fremont
6,2014,El Paso,5342494.0,,62014El Paso
6,2014,Eagle,132878.0,,62014Eagle
6,2014,Denver,13476218.0,12245778.0,62014Denver
6,2014,Clear Creek,97965.0,396938.0,62014Clear Creek
6,2014,Chaffee,96647.0,,62014Chaffee
6,2014,Boulder,2507058.0,2593735.0,62014Boulder
6,2014,Arapahoe,1425313.0,,62014Arapahoe
6,2014,Adams,433176.0,,62014Adams
5,2014,Weld,516873.0,694205.0,52014Weld
5,2014,Summit,201566.0,545898.0,52014Summit
5,2014,San Miguel,49679.0,257276.0,52014San Miguel
5,2014,Routt,159620.0,,52014Routt
5,2014,Pueblo,452196.0,1417017.0,52014Pueblo
5,2014,Pitkin,95001.0,185390.0,52014Pitkin
5,2014,Montezuma,120385.0,,52014Montezuma
5,2014,Larimer,1116171.0,,52014Larimer
5,2014,La Plata,561810.0,,52014La Plata
5,2014,Jefferson,2037535.0,1435895.0,52014Jefferson
5,2014,Gilpin,42979.0,116815.0,52014Gilpin
5,2014,Garfield,434235.0,292839.0,52014Garfield
5,2014,Fremont,239918.0,,52014Fremont
5,2014,El Paso,5518910.0,,52014El Paso
5,2014,Eagle,146126.0,,52014Eagle
5,2014,Denver,14150620.0,11300905.0,52014Denver
5,2014,Clear Creek,97349.0,320076.0,52014Clear Creek
5,2014,Chaffee,88974.0,,52014Chaffee
5,2014,Boulder,2823124.0,2354205.0,52014Boulder
5,2014,Arapahoe,1511922.0,,52014Arapahoe
5,2014,Adams,467977.0,,52014Adams
4,2014,Weld,519545.0,521853.0,42014Weld
4,2014,Summit,243097.0,757131.0,42014Summit
4,2014,San Miguel,64107.0,188733.0,42014San Miguel
4,2014,Routt,186308.0,,42014Routt
4,2014,Pueblo,401959.0,1132339.0,42014Pueblo
4,2014,Pitkin,123525.0,227021.0,42014Pitkin
4,2014,Montezuma,108703.0,,42014Montezuma
4,2014,Larimer,1162178.0,,42014Larimer
4,2014,La Plata,613521.0,,42014La Plata
4,2014,Jefferson,2039086.0,1368618.0,42014Jefferson
4,2014,Gilpin,43162.0,114408.0,42014Gilpin
4,2014,Garfield,371447.0,,42014Garfield
4,2014,Fremont,225243.0,,42014Fremont
4,2014,El Paso,5535184.0,,42014El Paso
4,2014,Eagle,178397.0,,42014Eagle
4,2014,Denver,15064678.0,12005332.0,42014Denver
4,2014,Clear Creek,92791.0,369117.0,42014Clear Creek
4,2014,Boulder,3136133.0,1835900.0,42014Boulder
4,2014,Arapahoe,1517828.0,,42014Arapahoe
4,2014,Adams,452636.0,,42014Adams
3,2014,Weld,580961.0,,32014Weld
3,2014,Summit,253937.0,1427935.0,32014Summit
3,2014,San Miguel,75215.0,319620.0,32014San Miguel
3,2014,Routt,214650.0,,32014Routt
3,2014,Pueblo,375711.0,1196018.0,32014Pueblo
3,2014,Pitkin,157541.0,,32014Pitkin
3,2014,Larimer,1234344.0,,32014Larimer
3,2014,La Plata,587114.0,,32014La Plata
3,2014,Jefferson,2014285.0,1056723.0,32014Jefferson
3,2014,Gilpin,33416.0,131685.0,32014Gilpin
3,2014,Garfield,401766.0,,32014Garfield
3,2014,Fremont,222270.0,,32014Fremont
3,2014,El Paso,5929766.0,,32014El Paso
3,2014,Eagle,201147.0,,32014Eagle
3,2014,Denver,16102218.0,10746117.0,32014Denver
3,2014,Clear Creek,106955.0,524541.0,32014Clear Creek
3,2014,Boulder,3505875.0,1396479.0,32014Boulder
3,2014,Arapahoe,1490219.0,,32014Arapahoe
3,2014,Adams,477275.0,,32014Adams
2,2014,Weld,671024.0,,22014Weld
2,2014,Summit,244818.0,1063383.0,22014Summit
2,2014,San Miguel,94099.0,230470.0,22014San Miguel
2,2014,Routt,209165.0,,22014Routt
2,2014,Pueblo,418489.0,823156.0,22014Pueblo
2,2014,Pitkin,161237.0,,22014Pitkin
2,2014,Montezuma,103266.0,,22014Montezuma
2,2014,Larimer,1009841.0,,22014Larimer
2,2014,La Plata,521985.0,,22014La Plata
2,2014,Jefferson,2044484.0,880367.0,22014Jefferson
2,2014,Gilpin,32325.0,113337.0,22014Gilpin
2,2014,Garfield,373432.0,,22014Garfield
2,2014,Fremont,215839.0,,22014Fremont
2,2014,El Paso,5116438.0,,22014El Paso
2,2014,Eagle,185360.0,,22014Eagle
2,2014,Denver,14680476.0,8349069.0,22014Denver
2,2014,Clear Creek,111164.0,445976.0,22014Clear Creek
2,2014,Boulder,3345413.0,,22014Boulder
2,2014,Arapahoe,1210155.0,,22014Arapahoe
2,2014,Adams,454940.0,,22014Adams
1,2014,Weld,657150.0,,12014Weld
1,2014,Summit,271441.0,1274208.0,12014Summit
1,2014,San Miguel,164384.0,338934.0,12014San Miguel
1,2014,Routt,239509.0,,12014Routt
1,2014,Pueblo,419894.0,,12014Pueblo
1,2014,Pitkin,194865.0,,12014Pitkin
1,2014,Montezuma,100634.0,,12014Montezuma
1,2014,Larimer,964948.0,,12014Larimer
1,2014,La Plata,523193.0,,12014La Plata
1,2014,Jefferson,1979386.0,853675.0,12014Jefferson
1,2014,Gunnison,36244.0,,12014Gunnison
1,2014,Gilpin,28798.0,197379.0,12014Gilpin
1,2014,Garfield,396086.0,,12014Garfield
1,2014,Fremont,134388.0,,12014Fremont
1,2014,El Paso,4923633.0,,12014El Paso
1,2014,Eagle,203060.0,,12014Eagle
1,2014,Denver,15351083.0,8482593.0,12014Denver
1,2014,Clear Creek,143736.0,459640.0,12014Clear Creek
1,2014,Chaffee,83714.0,,12014Chaffee
1,2014,Boulder,3417873.0,,12014Boulder
1,2014,Arapahoe,1188232.0,,12014Arapahoe
1,2014,Adams,683098.0,,12014Adams
1,2020,Park,,388731.0,12020Park
1,2020,Grand,,626116.0,12020Grand
1,2020,Adams,633417.0,9161056.0,12020Adams
1,2020,La Plata,,2345450.0,12020La Plata
1,2020,Costilla,,334578.0,12020Costilla
1,2020,Sum of NR Counties,28219107.0,111660730.0,12020Sum of NR Counties
1,2020,Montezuma,,1741219.0,12020Montezuma
1,2020,El Paso,8446189.0,,12020El Paso
1,2020,Saguache,,254895.0,12020Saguache
1,2020,Eagle,112180.0,1964595.0,12020Eagle
1,2020,Summit,,2873525.0,12020Summit
1,2020,Morgan,,1501900.0,12020Morgan
1,2020,Garfield,99505.0,1779794.0,12020Garfield
1,2020,Mesa,,1395679.0,12020Mesa
1,2020,Archuleta,,842953.0,12020Archuleta
1,2020,Weld,288641.0,2326213.0,12020Weld
1,2020,Pitkin,,1501527.0,12020Pitkin
1,2020,Gunnison,,641199.0,12020Gunnison
1,2020,Larimer,763518.0,7671046.0,12020Larimer
1,2020,Chaffee,,502604.0,12020Chaffee
1,2020,Gilpin,,240660.0,12020Gilpin
1,2020,Jefferson,1517024.0,4389257.0,12020Jefferson
1,2020,Denver,12561679.0,32725429.0,12020Denver
1,2020,San Miguel,,546613.0,12020San Miguel
1,2020,Arapahoe,797863.0,11255656.0,12020Arapahoe
1,2020,Ouray,,696495.0,12020Ouray
1,2020,Las Animas,26742.0,3806589.0,12020Las Animas
1,2020,Pueblo,764458.0,6107269.0,12020Pueblo
1,2020,Huerfano,,162039.0,12020Huerfano
1,2020,Boulder,1154221.0,8048704.0,12020Boulder
1,2020,Routt,162666.0,1362765.0,12020Routt
1,2020,Clear Creek,,688968.0,12020Clear Creek
